year,sido,sigungu,vehicle_type,manufacturer,model_name,national_subsidy,local_subsidy,total_subsidy
2026,대구,대구광역시,일반승용,기아,EV9 롱레인지 4WD 19인치,254.0,76.0,330.0
2026,대구,대구광역시,일반승용,기아,EV9 롱레인지 4WD 21인치,260.0,78.0,338.0
2026,대구,대구광역시,일반승용,기아,EV9 롱레인지 GTL 4WD 21인치,252.0,75.0,327.0
2026,대구,대구광역시,일반승용,기아,EV9 스탠다드,237.0,71.0,308.0
2026,대구,대구광역시,일반승용,기아,PV5 패신저 5인승 롱레인지,458.0,137.0,595.0
2026,대구,대구광역시,일반승용,기아,Pv5 WAV(비용 미지원),648.0,194.0,842.0
2026,대구,대구광역시,일반승용,기아,Pv5 WAV(비용 지원),448.0,134.0,582.0
2026,대구,대구광역시,일반승용,기아,The all-new Kia Niro EV,489.0,146.0,635.0
2026,대구,대구광역시,일반승용,기아,더뉴EV6 롱레인지 2WD 19인치,570.0,171.0,741.0
2026,대구,대구광역시,일반승용,기아,더뉴EV6 롱레인지 2WD 20인치,559.0,167.0,726.0
2026,대구,대구광역시,일반승용,기아,더뉴EV6 롱레인지 4WD 19인치,561.0,168.0,729.0
2026,대구,대구광역시,일반승용,기아,더뉴EV6 롱레인지 4WD 20인치,532.0,159.0,691.0
2026,대구,대구광역시,일반승용,기아,더뉴EV6 스탠다드,501.0,150.0,651.0
2026,대구,대구광역시,경·소형,기아,레이 EV 2WD 14인치 1인승 밴,457.0,137.0,594.0
2026,대구,대구광역시,경·소형,기아,레이 EV 2WD 14인치 2인승 밴,457.0,137.0,594.0
2026,대구,대구광역시,경·소형,기아,레이 EV 2WD 14인치 4인승 승용,457.0,137.0,594.0
2026,대구,대구광역시,일반승용,메르세데스벤츠코리아,EQA 250(Facelift),190.0,57.0,247.0
2026,대구,대구광역시,일반승용,메르세데스벤츠코리아,EQB 300 4MATIC(Facelift),154.0,46.0,200.0
2026,대구,대구광역시,일반승용,메르세데스벤츠코리아,EQB 300 4MATIC(Facelift)(CY25/2),162.0,48.0,210.0
2026,대구,대구광역시,일반승용,볼보자동차코리아,볼보 EX30 Single Motor ER,247.0,74.0,321.0
2026,대구,대구광역시,일반승용,볼보자동차코리아,볼보 EX30CC Twin Motor Perf,222.0,66.0,288.0
2026,대구,대구광역시,일반승용,비와이디코리아,BYD ATTO 3,126.0,37.0,163.0
2026,대구,대구광역시,일반승용,비와이디코리아,BYD DOLPHIN,109.0,32.0,141.0
2026,대구,대구광역시,일반승용,비와이디코리아,BYD DOLPHIN Active,132.0,39.0,171.0
2026,대구,대구광역시,일반승용,비와이디코리아,BYD SEAL,169.0,50.0,219.0
2026,대구,대구광역시,일반승용,비와이디코리아,BYD SEAL Dynamic AWD,151.0,45.0,196.0
2026,대구,대구광역시,일반승용,비와이디코리아,BYD SEALION 7,152.0,45.0,197.0
2026,대구,대구광역시,일반승용,케이지모빌리티,토레스 EVX 18인치,354.0,106.0,460.0
2026,대구,대구광역시,일반승용,케이지모빌리티,토레스 EVX 18인치(2026),361.0,108.0,469.0
2026,대구,대구광역시,일반승용,케이지모빌리티,토레스 EVX 20인치,344.0,103.0,447.0
2026,대구,대구광역시,일반승용,케이지모빌리티,토레스 EVX 20인치(2026),354.0,106.0,460.0
2026,대구,대구광역시,일반승용,케이지모빌리티,토레스 EVX 2WD 18인치,327.0,98.0,425.0
2026,대구,대구광역시,일반승용,케이지모빌리티,토레스 EVX 2WD 20인치,312.0,93.0,405.0
2026,대구,대구광역시,일반승용,테슬라코리아,Model 3 Performance,200.0,60.0,260.0
2026,대구,대구광역시,일반승용,테슬라코리아,Model 3 Premium Long Range RWD,420.0,126.0,546.0
2026,대구,대구광역시,일반승용,테슬라코리아,Model 3 RWD,168.0,50.0,218.0
2026,대구,대구광역시,일반승용,테슬라코리아,Model 3 RWD(2025),168.0,50.0,218.0
2026,대구,대구광역시,일반승용,테슬라코리아,Model Y L AWD,210.0,63.0,273.0
2026,대구,대구광역시,일반승용,테슬라코리아,Model Y Long Range(2025),210.0,63.0,273.0
2026,대구,대구광역시,일반승용,테슬라코리아,Model Y Premium Long Range,210.0,63.0,273.0
2026,대구,대구광역시,일반승용,테슬라코리아,Model Y Premium RWD,170.0,51.0,221.0
2026,대구,대구광역시,일반승용,테슬라코리아,Model Y RWD(2025),170.0,51.0,221.0
2026,대구,대구광역시,일반승용,폭스바겐그룹코리아,ID.4 Pro,432.0,129.0,561.0
2026,대구,대구광역시,일반승용,폭스바겐그룹코리아,Q4 45 e-tron,206.0,61.0,267.0
2026,대구,대구광역시,일반승용,폭스바겐그룹코리아,Q4 Sportback 45 e-tron,206.0,61.0,267.0
2026,대구,대구광역시,일반승용,폭스바겐그룹코리아,Q6 e-tron performance,220.0,66.0,286.0
2026,대구,대구광역시,일반승용,현대자동차,ELECTRIFIED G80,270.0,81.0,351.0
2026,대구,대구광역시,일반승용,현대자동차,ELECTRIFIED GV70 AWD 19인치,261.0,78.0,339.0
2026,대구,대구광역시,일반승용,현대자동차,ELECTRIFIED GV70 AWD 20인치,245.0,73.0,318.0
2026,대구,대구광역시,일반승용,현대자동차,GV60 스탠다드 2WD 19인치,285.0,85.0,370.0
2026,대구,대구광역시,일반승용,현대자동차,GV60 스탠다드 AWD 19인치,272.0,81.0,353.0
2026,대구,대구광역시,일반승용,현대자동차,GV60 스탠다드 AWD 20인치,261.0,78.0,339.0
2026,대구,대구광역시,일반승용,현대자동차,더 뉴 아이오닉5 2WD 롱레인지 19인치,564.0,169.0,733.0
2026,대구,대구광역시,일반승용,현대자동차,더 뉴 아이오닉5 2WD 롱레인지 19인치 빌트인 캠 미적용,567.0,170.0,737.0
2026,대구,대구광역시,일반승용,현대자동차,더 뉴 아이오닉5 2WD 롱레인지 20인치,559.0,167.0,726.0
2026,대구,대구광역시,일반승용,현대자동차,더 뉴 아이오닉5 2WD 롱레인지 N라인 20인치,541.0,162.0,703.0
2026,대구,대구광역시,일반승용,현대자동차,더 뉴 아이오닉5 2WD 스탠다드 19인치,483.0,144.0,627.0
2026,대구,대구광역시,일반승용,현대자동차,더 뉴 아이오닉5 AWD 롱레인지 19인치,558.0,167.0,725.0
2026,대구,대구광역시,일반승용,현대자동차,더 뉴 아이오닉5 AWD 롱레인지 20인치,532.0,159.0,691.0
2026,대구,대구광역시,일반승용,현대자동차,더 뉴 아이오닉5 AWD 롱레인지 N라인 20인치,510.0,153.0,663.0
2026,대구,대구광역시,일반승용,현대자동차,더 뉴 아이오닉6 2WD 롱레인지 18인치,570.0,171.0,741.0
2026,대구,대구광역시,일반승용,현대자동차,더 뉴 아이오닉6 2WD 롱레인지 20인치,570.0,171.0,741.0
2026,대구,대구광역시,일반승용,현대자동차,더 뉴 아이오닉6 2WD 롱레인지 N라인 20인치,570.0,171.0,741.0
2026,대구,대구광역시,일반승용,현대자동차,더 뉴 아이오닉6 2WD 스탠다드 18인치,560.0,168.0,728.0
2026,대구,대구광역시,일반승용,현대자동차,더 뉴 아이오닉6 AWD 롱레인지 18인치,570.0,171.0,741.0
2026,대구,대구광역시,일반승용,현대자동차,더 뉴 아이오닉6 AWD 롱레인지 20인치,553.0,165.0,718.0
2026,대구,대구광역시,일반승용,현대자동차,더 뉴 아이오닉6 AWD 롱레인지 N라인 20인치,537.0,161.0,698.0
2026,대구,대구광역시,일반승용,현대자동차,스타리아 리무진 일렉트릭 6인승,229.0,68.0,297.0
2026,대구,대구광역시,일반승용,현대자동차,아이오닉6 N,250.0,75.0,325.0
2026,대구,대구광역시,일반승용,현대자동차,아이오닉9 성능형 AWD,272.0,81.0,353.0
2026,대구,대구광역시,일반승용,현대자동차,아이오닉9 항속형 2WD,274.0,82.0,356.0
2026,대구,대구광역시,일반승용,현대자동차,아이오닉9 항속형 AWD,271.0,81.0,352.0
2026,대구,대구광역시,경·소형,현대자동차,캐스퍼 일렉트릭 기본형 15인치,490.0,147.0,637.0
2026,대구,대구광역시,경·소형,현대자동차,캐스퍼 일렉트릭 크로스 17인치,487.0,146.0,633.0
2026,대구,대구광역시,경·소형,현대자동차,캐스퍼 일렉트릭 항속형 15인치,490.0,147.0,637.0
2026,대구,대구광역시,경·소형,현대자동차,캐스퍼 일렉트릭 항속형 17인치(라운지포함),490.0,147.0,637.0
2026,대구,대구광역시,일반승용,현대자동차,코나 일렉트릭 2WD 롱레인지 17인치,514.0,154.0,668.0
2026,대구,대구광역시,일반승용,현대자동차,코나 일렉트릭 2WD 롱레인지 17인치 빌트인 캠 미적용,514.0,154.0,668.0
2026,대구,대구광역시,일반승용,현대자동차,코나 일렉트릭 2WD 롱레인지 19인치,459.0,137.0,596.0
2026,대구,대구광역시,일반승용,현대자동차,코나 일렉트릭 2WD 스탠다드 17인치,437.0,131.0,568.0
2026,인천,인천광역시,일반승용,BMW,MINI Aceman E,400.0,120.0,520.0
2026,인천,인천광역시,일반승용,BMW,MINI Aceman SE,400.0,120.0,520.0
2026,인천,인천광역시,일반승용,BMW,MINI Cooper SE,396.0,118.0,514.0
2026,인천,인천광역시,일반승용,BMW,MINI Countryman E,217.0,65.0,282.0
2026,인천,인천광역시,일반승용,BMW,MINI Countryman SE ALL4,203.0,60.0,263.0
2026,인천,인천광역시,일반승용,BMW,MINI JCW Aceman E,197.0,59.0,256.0
2026,인천,인천광역시,일반승용,BMW,MINI JCW E,191.0,57.0,248.0
2026,인천,인천광역시,일반승용,BMW,i4 M60 LCI (71HD),233.0,69.0,302.0
2026,인천,인천광역시,일반승용,BMW,i4 eDrive 40 LCI(21HD),244.0,73.0,317.0
2026,인천,인천광역시,일반승용,BMW,i4 eDrive 40 LCI(61HD),256.0,76.0,332.0
2026,인천,인천광역시,일반승용,BMW,i5 eDrive 40,262.0,78.0,340.0
2026,인천,인천광역시,일반승용,BMW,iX1 eDrive20,212.0,63.0,275.0
2026,인천,인천광역시,일반승용,BMW,iX1 xDrive30,192.0,57.0,249.0
2026,인천,인천광역시,일반승용,BMW,iX2 eDrive20,214.0,64.0,278.0
2026,인천,인천광역시,일반승용,BMW,iX3 50 xDrive,275.0,82.0,357.0
2026,인천,인천광역시,일반승용,기아,EV3 GT,248.0,74.0,322.0
2026,인천,인천광역시,일반승용,기아,EV3 롱레인지 2WD 17인치,555.0,166.0,721.0
2026,인천,인천광역시,일반승용,기아,EV3 롱레인지 2WD 19인치,555.0,166.0,721.0
2026,인천,인천광역시,일반승용,기아,EV3 롱레인지 4WD 19인치,539.0,161.0,700.0
2026,인천,인천광역시,일반승용,기아,EV3 스탠다드 2WD,469.0,140.0,609.0
2026,인천,인천광역시,일반승용,기아,EV4 GT,255.0,76.0,331.0
2026,인천,인천광역시,일반승용,기아,EV4 롱레인지 2WD 17인치,555.0,166.0,721.0
2026,인천,인천광역시,일반승용,기아,EV4 롱레인지 2WD 19인치,555.0,166.0,721.0
2026,인천,인천광역시,일반승용,기아,EV4 롱레인지 4WD 19인치,554.0,166.0,720.0
2026,인천,인천광역시,일반승용,기아,EV4 롱레인지 GTL 2WD 19인치,555.0,166.0,721.0
2026,인천,인천광역시,일반승용,기아,EV4 스탠다드 2WD 17인치,512.0,153.0,665.0
2026,인천,인천광역시,일반승용,기아,EV4 스탠다드 2WD 19인치,481.0,144.0,625.0
2026,인천,인천광역시,일반승용,기아,EV5 GT,232.0,69.0,301.0
2026,인천,인천광역시,일반승용,기아,EV5 롱레인지 2WD,552.0,165.0,717.0
2026,인천,인천광역시,일반승용,기아,EV5 롱레인지 4WD 18인치,499.0,149.0,648.0
2026,인천,인천광역시,일반승용,기아,EV5 롱레인지 4WD 19인치,493.0,147.0,640.0
2026,인천,인천광역시,일반승용,기아,EV9 GT,245.0,73.0,318.0
2026,인천,인천광역시,일반승용,기아,EV9 롱레인지 2WD 19인치,270.0,81.0,351.0
2026,인천,인천광역시,일반승용,기아,EV9 롱레인지 2WD 20인치,268.0,80.0,348.0
2026,인천,인천광역시,일반승용,기아,EV9 롱레인지 4WD 19인치,254.0,76.0,330.0
2026,인천,인천광역시,일반승용,기아,EV9 롱레인지 4WD 21인치,260.0,78.0,338.0
2026,인천,인천광역시,일반승용,기아,EV9 롱레인지 GTL 4WD 21인치,252.0,75.0,327.0
2026,인천,인천광역시,일반승용,기아,EV9 스탠다드,237.0,71.0,308.0
2026,인천,인천광역시,일반승용,기아,PV5 패신저 5인승 롱레인지,458.0,137.0,595.0
2026,인천,인천광역시,일반승용,기아,Pv5 WAV(비용 미지원),648.0,194.0,842.0
2026,인천,인천광역시,일반승용,기아,Pv5 WAV(비용 지원),448.0,134.0,582.0
2026,인천,인천광역시,일반승용,기아,The all-new Kia Niro EV,489.0,146.0,635.0
2026,인천,인천광역시,일반승용,기아,더뉴EV6 롱레인지 2WD 19인치,570.0,171.0,741.0
2026,인천,인천광역시,일반승용,기아,더뉴EV6 롱레인지 2WD 20인치,559.0,167.0,726.0
2026,인천,인천광역시,일반승용,기아,더뉴EV6 롱레인지 4WD 19인치,561.0,168.0,729.0
2026,인천,인천광역시,일반승용,기아,더뉴EV6 롱레인지 4WD 20인치,532.0,159.0,691.0
2026,인천,인천광역시,일반승용,기아,더뉴EV6 스탠다드,501.0,150.0,651.0
2026,인천,인천광역시,경·소형,기아,레이 EV 2WD 14인치 1인승 밴,457.0,137.0,594.0
2026,인천,인천광역시,경·소형,기아,레이 EV 2WD 14인치 2인승 밴,457.0,137.0,594.0
2026,인천,인천광역시,경·소형,기아,레이 EV 2WD 14인치 4인승 승용,457.0,137.0,594.0
2026,인천,인천광역시,일반승용,메르세데스벤츠코리아,EQA 250(Facelift),190.0,57.0,247.0
2026,인천,인천광역시,일반승용,메르세데스벤츠코리아,EQB 300 4MATIC(Facelift),154.0,46.0,200.0
2026,인천,인천광역시,일반승용,메르세데스벤츠코리아,EQB 300 4MATIC(Facelift)(CY25/2),162.0,48.0,210.0
2026,인천,인천광역시,일반승용,볼보자동차코리아,볼보 EX30 Single Motor ER,247.0,74.0,321.0
2026,인천,인천광역시,일반승용,볼보자동차코리아,볼보 EX30CC Twin Motor Perf,222.0,66.0,288.0
2026,인천,인천광역시,일반승용,비와이디코리아,BYD ATTO 3,126.0,37.0,163.0
2026,인천,인천광역시,일반승용,비와이디코리아,BYD DOLPHIN,109.0,32.0,141.0
2026,인천,인천광역시,일반승용,비와이디코리아,BYD DOLPHIN Active,132.0,39.0,171.0
2026,인천,인천광역시,일반승용,비와이디코리아,BYD SEAL,169.0,50.0,219.0
2026,인천,인천광역시,일반승용,비와이디코리아,BYD SEAL Dynamic AWD,151.0,45.0,196.0
2026,인천,인천광역시,일반승용,비와이디코리아,BYD SEALION 7,152.0,45.0,197.0
2026,인천,인천광역시,일반승용,케이지모빌리티,토레스 EVX 18인치,354.0,106.0,460.0
2026,인천,인천광역시,일반승용,케이지모빌리티,토레스 EVX 18인치(2026),361.0,108.0,469.0
2026,인천,인천광역시,일반승용,케이지모빌리티,토레스 EVX 20인치,344.0,103.0,447.0
2026,인천,인천광역시,일반승용,케이지모빌리티,토레스 EVX 20인치(2026),354.0,106.0,460.0
2026,인천,인천광역시,일반승용,케이지모빌리티,토레스 EVX 2WD 18인치,327.0,98.0,425.0
2026,인천,인천광역시,일반승용,케이지모빌리티,토레스 EVX 2WD 20인치,312.0,93.0,405.0
2026,인천,인천광역시,일반승용,테슬라코리아,Model 3 Performance,200.0,60.0,260.0
2026,인천,인천광역시,일반승용,테슬라코리아,Model 3 Premium Long Range RWD,420.0,126.0,546.0
2026,인천,인천광역시,일반승용,테슬라코리아,Model 3 RWD,168.0,50.0,218.0
2026,인천,인천광역시,일반승용,테슬라코리아,Model 3 RWD(2025),168.0,50.0,218.0
2026,인천,인천광역시,일반승용,테슬라코리아,Model Y L AWD,210.0,63.0,273.0
2026,인천,인천광역시,일반승용,테슬라코리아,Model Y Long Range(2025),210.0,63.0,273.0
2026,인천,인천광역시,일반승용,테슬라코리아,Model Y Premium Long Range,210.0,63.0,273.0
2026,인천,인천광역시,일반승용,테슬라코리아,Model Y Premium RWD,170.0,51.0,221.0
2026,인천,인천광역시,일반승용,테슬라코리아,Model Y RWD(2025),170.0,51.0,221.0
2026,인천,인천광역시,일반승용,폭스바겐그룹코리아,ID.4 Pro,432.0,129.0,561.0
2026,인천,인천광역시,일반승용,폭스바겐그룹코리아,Q4 45 e-tron,206.0,61.0,267.0
2026,인천,인천광역시,일반승용,폭스바겐그룹코리아,Q4 Sportback 45 e-tron,206.0,61.0,267.0
2026,인천,인천광역시,일반승용,폭스바겐그룹코리아,Q6 e-tron performance,220.0,66.0,286.0
2026,인천,인천광역시,일반승용,폭스바겐그룹코리아,iD.5 Pro,473.0,141.0,614.0
2026,인천,인천광역시,일반승용,현대자동차,ELECTRIFIED G80,270.0,81.0,351.0
2026,인천,인천광역시,일반승용,현대자동차,ELECTRIFIED GV70 AWD 19인치,261.0,78.0,339.0
2026,인천,인천광역시,일반승용,현대자동차,ELECTRIFIED GV70 AWD 20인치,245.0,73.0,318.0
2026,인천,인천광역시,일반승용,현대자동차,GV60 스탠다드 2WD 19인치,285.0,85.0,370.0
2026,인천,인천광역시,일반승용,현대자동차,GV60 스탠다드 AWD 19인치,272.0,81.0,353.0
2026,인천,인천광역시,일반승용,현대자동차,GV60 스탠다드 AWD 20인치,261.0,78.0,339.0
2026,인천,인천광역시,일반승용,현대자동차,더 뉴 아이오닉5 2WD 롱레인지 19인치,564.0,169.0,733.0
2026,인천,인천광역시,일반승용,현대자동차,더 뉴 아이오닉5 2WD 롱레인지 19인치 빌트인 캠 미적용,567.0,170.0,737.0
2026,인천,인천광역시,일반승용,현대자동차,더 뉴 아이오닉5 2WD 롱레인지 20인치,559.0,167.0,726.0
2026,인천,인천광역시,일반승용,현대자동차,더 뉴 아이오닉5 2WD 롱레인지 N라인 20인치,541.0,162.0,703.0
2026,인천,인천광역시,일반승용,현대자동차,더 뉴 아이오닉5 2WD 스탠다드 19인치,483.0,144.0,627.0
2026,인천,인천광역시,일반승용,현대자동차,더 뉴 아이오닉5 AWD 롱레인지 19인치,558.0,167.0,725.0
2026,인천,인천광역시,일반승용,현대자동차,더 뉴 아이오닉5 AWD 롱레인지 20인치,532.0,159.0,691.0
2026,인천,인천광역시,일반승용,현대자동차,더 뉴 아이오닉5 AWD 롱레인지 N라인 20인치,510.0,153.0,663.0
2026,인천,인천광역시,일반승용,현대자동차,더 뉴 아이오닉6 2WD 롱레인지 18인치,570.0,171.0,741.0
2026,인천,인천광역시,일반승용,현대자동차,더 뉴 아이오닉6 2WD 롱레인지 20인치,570.0,171.0,741.0
2026,인천,인천광역시,일반승용,현대자동차,더 뉴 아이오닉6 2WD 롱레인지 N라인 20인치,570.0,171.0,741.0
2026,인천,인천광역시,일반승용,현대자동차,더 뉴 아이오닉6 2WD 스탠다드 18인치,560.0,168.0,728.0
2026,인천,인천광역시,일반승용,현대자동차,더 뉴 아이오닉6 AWD 롱레인지 18인치,570.0,171.0,741.0
2026,인천,인천광역시,일반승용,현대자동차,더 뉴 아이오닉6 AWD 롱레인지 20인치,553.0,165.0,718.0
2026,인천,인천광역시,일반승용,현대자동차,더 뉴 아이오닉6 AWD 롱레인지 N라인 20인치,537.0,161.0,698.0
